,alias,lat,long
4812,"['Mexican', 'Fast Food']",34.042015,-118.25841
4813,"['Food Trucks', 'Mexican']",34.10243,-118.30946
4814,['Mexican'],34.00608,-118.26562
4815,['Mexican'],33.959888,-118.255783
4816,"['Street Vendors', 'Mexican']",33.9944345151047,-118.270181268454
4817,['Mexican'],34.1205845787424,-118.227424797275
4818,"['Mexican', 'Seafood', 'Beer Bar']",34.0234298706055,-118.219627380371
4819,['Mexican'],34.10842616931889,-118.2008271458706
4820,"['Mexican', 'Fast Food']",33.9948548,-118.4175322
4821,"['Mexican', 'Breakfast & Brunch', 'Desserts']",34.083344,-118.313718
4822,"['Burgers', 'Mexican', 'Breakfast & Brunch']",34.0050735473633,-118.28311920166
4823,['Mexican'],34.13474,-118.3615
4824,['Mexican'],34.0326235447519,-118.296403549612
4825,"['Street Vendors', 'Tacos']",33.97477742957949,-118.22685274663294
4826,"['Tacos', 'Food Stands']",34.02697,-118.23727
4827,"['Mexican', 'Fast Food']",34.0475961269233,-118.256647185798
4828,"['Mexican', 'Food Stands']",34.0402364565532,-118.211647419758
4829,"['Fast Food', 'Mexican', 'Caterers']",33.9707911,-118.2342159
4830,['Mexican'],33.966347,-118.256726
4831,"['Food Trucks', 'American (Traditional)', 'Mexican']",34.0422625,-118.4407095
4832,"['Burgers', 'Hot Dogs', 'Tacos']",34.03940021310219,-118.2843789
4833,"['Food Trucks', 'Mexican']",34.12042,-118.22701
4834,['Mexican'],34.001,-118.42778
4835,"['Mexican', 'Seafood', 'Karaoke']",33.9728205,-118.2301351
4836,"['Food Trucks', 'Tacos']",34.101353,-118.338898
4837,['Mexican'],34.082695171237,-118.259922489524
4838,['Mexican'],34.01929429999885,-118.20006042330988
4839,"['Mexican', 'Fast Food']",34.054200666523464,-118.26337541964341
4840,"['Food Stands', 'Tacos']",34.0325442,-118.2466757
4841,"['Fast Food', 'Mexican']",34.0983728375248,-118.30679115609266
4842,"['Food Trucks', 'Mexican']",33.9398621,-118.3521759
4843,['Mexican'],34.0768963,-118.2584733
4844,['Tacos'],33.97155266362073,-118.256722
4845,['Mexican'],34.024885329,-118.3043841
4846,"['Food Trucks', 'Mexican']",34.09488483,-118.2086885
4847,"['Mexican', 'Meat Shops']",33.9672317504883,-118.247375488281
4848,['Mexican'],33.976806640625,-118.269264221191
4849,"['Food Trucks', 'Mexican']",33.9686,-118.27474
4850,"['Caterers', 'Tacos', 'Bakeries']",33.9743842661583,-118.224911153495
4851,['Mexican'],33.97266,-118.23463
4852,"['Mexican', 'Soup', 'Breakfast & Brunch']",34.03628,-118.20241
4853,"['Tacos', 'Breakfast & Brunch']",34.0142340142316,-118.239252045751
4854,"['Food Trucks', 'Mexican']",34.212010689083776,-118.46332890223478
4855,"['Fast Food', 'Mexican']",34.088133,-118.291565
4856,"['Mexican', 'Vegan', 'Gluten-Free']",34.15254,-118.34688
4857,"['Salvadoran', 'Mexican']",33.9940822057202,-118.274086794081
4858,"['Breakfast & Brunch', 'Mexican', 'Sandwiches']",34.0449447631836,-118.241058349609
4859,['Mexican'],33.980243,-118.210273
4860,['Mexican'],34.0771336108446,-118.257081359625
4861,"['Seafood', 'Mexican']",33.98136,-118.26985
4862,['Mexican'],34.1573104858398,-118.414001464844
4863,"['Food Trucks', 'Mexican', 'Imported Food']",33.9888916,-118.2398376
4864,['Mexican'],33.9799154893203,-118.206160627306
4865,['Mexican'],34.02035,-118.40493
4866,['Mexican'],34.0752493225179,-118.253522820971
4867,"['Mexican', 'Food Trucks']",33.74905108924008,-117.86566792562834
4868,"['Food Trucks', 'Tacos']",34.042263,-118.376704
4869,['Tacos'],33.9661,-118.23001
4870,"['Cocktail Bars', 'Empanadas', 'Mexican']",34.076131,-118.300281
4871,['Mexican'],34.0698202501861,-118.291526053448
4872,"['Food Trucks', 'Seafood', 'Mexican']",34.0160206783136,-118.265059925616
4874,['Mexican'],34.0200805664062,-118.267265319824
4876,"['Breakfast & Brunch', 'Coffee & Tea', 'Cocktail Bars']",34.097727,-118.362275
4877,"['Taiwanese', 'Coffee & Tea', 'Noodles']",34.120853,-118.204651
4878,"['Coffee & Tea', 'Desserts', 'Sandwiches']",34.041974,-118.235426
4879,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",34.083342964773145,-118.34637941390439
4880,"['Desserts', 'Coffee & Tea', 'Breakfast & Brunch']",34.0453201,-118.2362393
4881,"['Coffee & Tea', 'Bakeries', 'Cafes']",34.04886,-118.240455
4882,"['Coffee & Tea', 'Bakeries', 'Breakfast & Brunch']",34.06011,-118.29144
4883,"['Japanese', 'Coffee & Tea', 'Noodles']",34.04709,-118.24865
4884,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies']",34.0471823589909,-118.238639755523
4885,"['Desserts', 'Coffee & Tea', 'Shaved Ice']",34.0629013806047,-118.309997512967
4886,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']",34.0613285,-118.30001869719945
4887,"['Thai', 'Salad', 'Coffee & Tea']",34.085101,-118.308702
4888,"['Coffee & Tea', 'Breakfast & Brunch', 'Beer Bar']",34.05218,-118.28737
4889,"['Bakeries', 'Donuts', 'Coffee & Tea']",34.068796,-118.293089
4890,"['Desserts', 'Coffee & Tea', 'Shaved Ice']",34.0669778875893,-118.30876664418
4891,"['Desserts', 'Bakeries', 'Coffee & Tea']",34.0621217190808,-118.347790289087
4892,"['Coffee & Tea', 'Breakfast & Brunch', 'Beer, Wine & Spirits']",34.0605606365638,-118.306450049738
4893,"['Coffee & Tea', 'Pet Adoption', 'Themed Cafes']",34.0835863,-118.3623821
4894,"['American (New)', 'Cocktail Bars', 'Coffee & Tea']",34.088443,-118.268825
4895,"['Cafes', 'Breakfast & Brunch', 'Coffee & Tea']",34.15253245222322,-118.35155438447168
4896,"['Thai', 'Coffee & Tea', 'Breakfast & Brunch']",34.093785,-118.3442249
4897,['Coffee & Tea'],34.0612100152212,-118.31109724622007
4898,"['Sandwiches', 'Coffee & Tea', 'Beer, Wine & Spirits']",34.062057,-118.295621
4899,"['Desserts', 'Bakeries', 'Coffee & Tea']",34.0406502357722,-118.443594703041
4900,['Coffee & Tea'],34.048162858309,-118.246295170034
4901,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Cafes']",34.0618732447896,-118.313547396959
4902,"['Desserts', 'Coffee & Tea', 'Bakeries']",34.0695915222168,-118.307540893555
4904,"['Cocktail Bars', 'Coffee & Tea', 'American (Traditional)']",34.083851,-118.352725
4905,"['Burgers', 'Sandwiches', 'Coffee & Tea']",34.04074,-118.42786
4906,"['Bakeries', 'Coffee & Tea', 'Sandwiches']",34.060254,-118.344982
4907,"['Coffee & Tea', 'Sandwiches', 'Patisserie/Cake Shop']",34.116939,-118.261573
4908,"['Coffee & Tea', 'Cafes', 'Sandwiches']",34.099,-118.33847
4909,"['Coffee & Tea', 'Breakfast & Brunch', 'Cafes']",34.1088282,-118.2872851
4910,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",34.0756034851074,-118.323287963867
4911,"['Coffee & Tea', 'Bakeries', 'Ice Cream & Frozen Yogurt']",34.0499578055129,-118.24206790276727
4912,"['Cafes', 'Coffee & Tea', 'Breakfast & Brunch']",34.03734,-118.38892
4913,"['Coffee & Tea', 'Breakfast & Brunch', 'American (New)']",34.045188,-118.249536
4914,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",34.11055,-118.28726
4915,"['Diners', 'Breakfast & Brunch', 'Coffee & Tea']",34.046219,-118.248992
4916,"['American (New)', 'Coffee & Tea', 'Breakfast & Brunch']",34.06189,-118.36137
4917,"['Coffee & Tea', 'Juice Bars & Smoothies']",34.050645,-118.30882
4918,"['Bakeries', 'Coffee & Tea', 'Breakfast & Brunch']",34.083323,-118.304273
4919,"['Tea Rooms', 'Coffee & Tea', 'Venues & Event Spaces']",34.0687468608302,-118.309533487102
4921,['Coffee & Tea'],34.0636947,-118.3082149
4922,"['Coffee & Tea', 'Coffee Roasteries']",34.033239,-118.229729
4923,"['Mediterranean', 'Hookah Bars', 'Coffee & Tea']",34.06312,-118.36526
4924,"['Desserts', 'Coffee & Tea', 'Bakeries']",34.07768,-118.32399
4926,"['Coffee & Tea', 'Desserts', 'Breakfast & Brunch']",34.0821531101195,-118.37893547424
4927,"['Cuban', 'Sandwiches', 'Coffee & Tea']",34.07592,-118.36652
4928,"['American (New)', 'Coffee & Tea', 'Breakfast & Brunch']",34.151974,-118.360705
4929,"['Coffee & Tea', 'Bagels', 'Sandwiches']",34.06346,-118.29849
4930,"['Coffee & Tea', 'Cafes']",34.03978,-118.29713
4931,"['Coffee & Tea', 'Tattoo']",34.07947983,-118.26043017
4933,"['Coffee & Tea', 'Bakeries']",34.05285871415981,-118.2970793
4934,"['Coffee & Tea', 'Waffles']",34.0615651,-118.31304
4935,"['Bakeries', 'Coffee & Tea', 'Desserts']",34.0983428955078,-118.322006225586
4936,"['Coffee & Tea', 'Breakfast & Brunch']",34.0718273195023,-118.273199664306
4937,"['Coffee & Tea', 'Cafes']",34.083871,-118.3501442
4938,"['Coffee & Tea', 'Sandwiches', 'Bakeries']",34.0571317,-118.3639872
4939,"['Coffee & Tea', 'Sandwiches', 'Cafes']",34.07973189232591,-118.30935386670598
4940,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']",34.06363217,-118.23780583
4941,"['Coffee & Tea', 'Breakfast & Brunch', 'Burgers']",34.1015475337119,-118.313183784485
4942,"['Coffee & Tea', 'Bubble Tea', 'Tea Rooms']",34.08068,-118.36179
4943,"['Bakeries', 'Cafes', 'Coffee & Tea']",34.07399175545705,-118.3094022
4944,['Coffee & Tea'],34.04743,-118.31908
4945,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",34.08448351431583,-118.3381273426526
4946,"['Coffee & Tea', 'Desserts']",34.057296673775106,-118.3071684
4947,"['Sandwiches', 'Coffee & Tea', 'Korean']",34.08251,-118.27324
4948,"['Coffee & Tea', 'Breakfast & Brunch', 'Bubble Tea']",34.10621,-118.34213
4949,"['Bubble Tea', 'Coffee & Tea']",34.0447553,-118.2523943
4950,"['Coffee & Tea', 'Cheese Shops', 'Sandwiches']",34.0762749,-118.3570988
4951,['Coffee & Tea'],34.0691449,-118.3024309
4952,"['Donuts', 'Desserts', 'Coffee & Tea']",34.047183287034,-118.251773938537
4953,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",34.0342569,-118.283559
4954,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",34.07258,-118.36814
4955,"['Coffee & Tea', 'Seafood Markets', 'Seafood']",34.14796,-118.43185
4956,['Coffee & Tea'],34.06322,-118.30393
4957,['Coffee & Tea'],34.0767850139059,-118.309007288514
4958,"['Coffee & Tea', 'Donuts', 'Breakfast & Brunch']",34.0793404,-118.3612051
4959,"['Sandwiches', 'Coffee & Tea', 'American (New)']",34.0528009543339,-118.247852002513
4960,"['Coffee & Tea', 'Breakfast & Brunch', 'Cafes']",34.06052,-118.36769
4961,"['Coffee & Tea', 'Breakfast & Brunch', 'Bubble Tea']",34.0835093769352,-118.3743271475
4962,"['Breakfast & Brunch', 'Coffee & Tea']",34.032164,-118.341562
4963,"['Coffee & Tea', 'Bubble Tea', 'Desserts']",34.0981549,-118.353556
4964,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",34.09104,-118.33711
4965,"['Donuts', 'Sandwiches', 'Coffee & Tea']",34.0475,-118.30865
4966,"['Cafes', 'Coffee & Tea', 'Sandwiches']",34.077781,-118.376777
4967,"['Coffee & Tea', 'Coffee Roasteries']",34.0433,-118.30827
4968,['Coffee & Tea'],34.06525,-118.23814
4969,"['Ice Cream & Frozen Yogurt', 'Gelato', 'Coffee & Tea']",34.0916898,-118.279471
4971,"['Cafes', 'Breakfast & Brunch', 'Coffee & Tea']",34.1121895,-118.2356667
4972,"['Coffee & Tea', 'Cafes', 'Breakfast & Brunch']",34.12974,-118.21645
4973,['Coffee & Tea'],34.1019924238149,-118.3045691
4974,"['Coffee & Tea', 'Cafes']",34.06816,-118.26232
4976,['Coffee & Tea'],34.08317,-118.34362
4977,"['Modern European', 'Coffee & Tea', 'Creperies']",34.083389,-118.350777
4978,"['Coffee & Tea', 'Donuts', 'Vegan']",34.090870666,-118.33842983
4979,"['Gelato', 'Coffee & Tea', 'Gluten-Free']",34.143871,-118.3941795
4980,"['Coffee & Tea', 'Bakeries', 'Breakfast & Brunch']",34.06385,-118.28817
4982,"['Desserts', 'Coffee & Tea', 'Comfort Food']",34.1014587306602,-118.327116291402
4983,"['Coffee & Tea', 'Desserts']",34.062004,-118.293942
4984,['Coffee & Tea'],34.0361,-118.38923
4985,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",34.048345929081,-118.25814095017
4986,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",34.051098,-118.249411
4988,"['Coffee & Tea', 'Breakfast & Brunch', 'Bagels']",34.1210887,-118.2061738
4989,"['Coffee & Tea', 'Desserts', 'Korean']",34.0580711364746,-118.305709838867
4991,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']",34.0983875,-118.34533683
4992,"['Coffee & Tea', 'Breakfast & Brunch', 'Bike Rentals']",34.1051583,-118.243668233677
4993,['Coffee & Tea'],34.06389,-118.29625
4994,['Coffee & Tea'],34.0761094,-118.30586
4995,['Coffee & Tea'],34.092263,-118.280311
4996,"['Coffee & Tea', 'Sandwiches', 'Desserts']",34.06264,-118.39943
4997,"['Coffee & Tea', 'Sandwiches', 'Desserts']",34.083169,-118.328414
4999,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",34.096372,-118.339083
5000,"['Coffee & Tea', 'Cafes', 'Breakfast & Brunch']",34.0472941299669,-118.270397856832
5001,"['Coffee & Tea', 'Breakfast & Brunch', 'Bars']",34.0253950812194,-118.3433254
5002,"['Coffee & Tea', 'Cafes']",34.07207561066681,-118.3564743
5003,"['Coffee & Tea', 'Bakeries']",34.10214033,-118.25890883
5004,"['Bakeries', 'Breakfast & Brunch', 'Coffee & Tea']",34.0734622217272,-118.323956868717
5005,"['Coffee & Tea', 'Sandwiches', 'Cafes']",34.0634679790647,-118.23281378532
5006,"['Cafes', 'Coffee & Tea']",34.076263,-118.364949
5007,"['Bakeries', 'Coffee & Tea', 'Breakfast & Brunch']",34.08755,-118.34291
5008,['Coffee & Tea'],34.07499228092922,-118.30957163738925
5009,"['Vegan', 'Breakfast & Brunch', 'Coffee & Tea']",34.08371,-118.34483
5010,"['Coffee & Tea', 'Cocktail Bars']",34.06405004708376,-118.23649957279198
5011,"['Coffee & Tea', 'Desserts', 'Sandwiches']",34.06317,-118.28943
5012,"['Coffee & Tea', 'Bakeries', 'Cupcakes']",34.045240804553,-118.251737728715
5013,"['Empanadas', 'Coffee & Tea', 'Sandwiches']",34.067559,-118.361694
5014,"['Coffee & Tea', 'Gluten-Free', 'Breakfast & Brunch']",34.07133,-118.34368
5015,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",34.1012895759261,-118.34440305582
5016,"['Vietnamese', 'Coffee & Tea']",34.1628826,-118.373422
5017,"['Coffee & Tea', 'Coffee Roasteries']",34.06376,-118.24534
5018,"['Bubble Tea', 'Juice Bars & Smoothies', 'Coffee & Tea']",34.063724567566766,-118.29589731166612
5019,"['Coffee & Tea', 'Bakeries', 'Desserts']",34.0621282911555,-118.314654231283
5020,"['Bakeries', 'Coffee & Tea', 'Patisserie/Cake Shop']",34.0631235,-118.2986129
5021,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']",34.058404,-118.308686
5022,"['Sandwiches', 'Coffee & Tea', 'Breakfast & Brunch']",34.02908,-118.41166
5023,['Coffee & Tea'],34.062766,-118.309523
5024,"['Coffee & Tea', 'Sandwiches', 'Juice Bars & Smoothies']",34.10153,-118.29799
5025,"['Coffee & Tea', 'Bakeries']",34.086881,-118.27573
5026,"['Bakeries', 'Coffee & Tea', 'Patisserie/Cake Shop']",34.06272455763454,-118.30938248444261
5027,"['Coffee & Tea', 'Coffee Roasteries', 'Breakfast & Brunch']",34.026107,-118.219331
5028,"['Coffee & Tea', 'Grocery', 'Sandwiches']",34.03839,-118.2916849
5029,"['Coffee & Tea', 'Bakeries', 'Patisserie/Cake Shop']",34.06314,-118.297536
5030,"['Coffee & Tea', 'Food Stands']",34.04768829045837,-118.34920102846384
5031,['Coffee & Tea'],34.08325,-118.32566
5032,"['Coffee & Tea', 'Tea Rooms', 'Sandwiches']",34.0981815648221,-118.32256674841
5033,['Coffee & Tea'],34.0553599999881,-118.38376427423
5034,"['Bakeries', 'Patisserie/Cake Shop', 'Coffee & Tea']",34.0491387248039,-118.239820674062
5035,"['Coffee & Tea', 'Bakeries']",34.07814,-118.26284
5036,"['Coffee & Tea', 'Breakfast & Brunch']",34.09771003877828,-118.3300769
5037,['Coffee & Tea'],34.047991,-118.326187
5038,"['Coffee & Tea', 'Breakfast & Brunch', 'Juice Bars & Smoothies']",34.04926,-118.35939
5039,"['Donuts', 'Hot Dogs', 'Coffee & Tea']",34.04586,-118.25599
5040,"['Coffee & Tea', 'Breakfast & Brunch']",34.076345,-118.372293
5042,"['Coffee & Tea', 'Cafes', 'Coffee Roasteries']",34.08039,-118.28423
5043,"['Donuts', 'Coffee & Tea']",34.06205424363053,-118.313283
5044,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']",34.048222,-118.239
5045,"['Coffee & Tea', 'Bakeries', 'Creperies']",34.041802949875276,-118.25897963083376
5046,"['Breakfast & Brunch', 'Coffee & Tea', 'American (Traditional)']",34.05315,-118.31938
5047,"['Coffee & Tea', 'Desserts', 'Breakfast & Brunch']",34.083705137678,-118.34634043188701
5048,"['Donuts', 'Coffee & Tea']",34.072107,-118.361857
5049,"['Coffee & Tea', 'Coffee Roasteries', 'Cafes']",34.0516159,-118.2540899
5050,"['Bakeries', 'Coffee & Tea', 'Patisserie/Cake Shop']",34.0738166208763,-118.309304807785
5051,['Coffee & Tea'],34.0625,-118.343369
5052,['Coffee & Tea'],34.0761964606266,-118.25645538123
5054,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']",34.1390676394409,-118.215459592365
5055,"['Coffee & Tea', 'Bakeries', 'Sandwiches']",34.0507802,-118.2576063
5056,"['Sandwiches', 'Coffee & Tea', 'Noodles']",34.049402,-118.240733
5057,"['Coffee & Tea', 'Vegan', 'Breakfast & Brunch']",34.10497,-118.22997
5058,['Coffee & Tea'],34.106559753418,-118.287063598633
5059,['Coffee & Tea'],34.02567,-118.31594
5060,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies']",34.07258233,-118.344299
5061,['Coffee & Tea'],34.03095,-118.23035
5062,"['Coffee Roasteries', 'Coffee & Tea']",34.07613,-118.25518
5063,"['Coffee & Tea', 'Juice Bars & Smoothies']",34.05972479593136,-118.34451258508757
5064,"['Coffee & Tea', 'Cafes']",34.04614,-118.25375
5065,"['Coffee & Tea', 'Vietnamese', 'Noodles']",34.0638163,-118.2377561
5066,"['Bubble Tea', 'Coffee & Tea', 'Tea Rooms']",34.08374,-118.3484092
5068,['Coffee & Tea'],34.121340000000004,-118.20776
5069,['Coffee & Tea'],34.07372,-118.32328
5070,"['Coffee Roasteries', 'Breakfast & Brunch', 'Coffee & Tea']",34.04151,-118.23261
5071,"['Bakeries', 'Coffee & Tea']",34.03169,-118.40011
5073,['Coffee & Tea'],34.03227,-118.4439652
5074,['Coffee & Tea'],34.0030848,-118.4327631
5075,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']",34.02493,-118.27859
5076,"['Coffee & Tea', 'Coffee Roasteries']",34.09551,-118.22784
5077,"['Coffee & Tea', 'Pretzels']",34.039477,-118.4428942
5078,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Desserts']",34.0490073,-118.2396686
5079,"['Coffee & Tea', 'Sandwiches', 'Delis']",34.09375,-118.32724
5081,"['Coffee & Tea', 'Desserts']",34.0633815,-118.3073825
5082,"['Chocolatiers & Shops', 'Desserts', 'Coffee & Tea']",33.997072,-118.430439
5083,"['Coffee & Tea', 'Breakfast & Brunch', 'Acai Bowls']",34.0660603325114,-118.260219879448
5084,"['Coffee & Tea', 'Cafes', 'Bakeries']",34.08729,-118.34299
5085,"['Desserts', 'Bubble Tea', 'Coffee & Tea']",34.064658686037085,-118.30892068881155
5086,['Coffee & Tea'],34.083296,-118.348044
5087,"['Coffee & Tea', 'Cafes']",34.0888256541986,-118.268687480195
5088,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt', 'Desserts']",34.105527,-118.3186931
5089,"['Coffee & Tea', 'Breakfast & Brunch']",34.10204,-118.31252
5090,['Coffee & Tea'],34.0336813600423,-118.241325719861
5091,"['Coffee & Tea', 'Cafes', 'Dinner Theater']",34.09885306745479,-118.2736979
5092,"['Coffee & Tea', 'Cafes', 'Breakfast & Brunch']",34.042601,-118.256167
5093,['Coffee & Tea'],34.0390900328542,-118.232654359424
5094,"['American (New)', 'Coffee & Tea', 'Breakfast & Brunch']",34.07335,-118.26049
5095,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']",34.059613,-118.292185
5096,"['Donuts', 'Coffee & Tea']",34.07444908677011,-118.323473
5097,"['Coffee & Tea', 'Creperies']",33.962223,-118.420906
